,molecule_chembl_id,units,IC50,smiles,pIC50
683,CHEMBL3703155,nM,704,NC1(CCC1)c2ccc(cc2)c3nc4c(O)cccn4c3c5ccccc5,6.152427340857888
684,CHEMBL1257163,nM,707,N[C@H](Cc1ccc(cc1)C(F)(F)F)C(=O)N2CCN(CC2)c3ncnc4ccccc34,6.1505805862031
685,CHEMBL2325986,nM,709,CC(NC(=O)C1(N)CCN(CC1)c2ncnc3[nH]ccc23)c4ccccc4,6.149353764816933
686,CHEMBL3703142,nM,711,Nc1ccn2c(c3ccccc3)c(nc2c1)c4ccc(cc4)C5(N)CCC5,6.148130399270234
687,CHEMBL379849,nM,720.0,Fc1ccccc1\C=C\2/CNC\C(=C/c3ccccc3F)\C2=O,6.142667503568731
688,CHEMBL3699765,nM,736,Cc1cc(c2ccn[nH]2)c3nc(c4ccc(cc4)C5(N)CCC5)c(c6ccccc6)n3c1,6.133122185662501
689,CHEMBL188434,nM,741.0,CCn1c(nc2cncc(CNC3CCNCC3)c12)c4nonc4N,6.130181792020672
690,CHEMBL3699748,nM,749,NC1(CCC1)c2ccc(cc2)c3nc4c(cccn4c3c5ccccc5)c6ccc7cn[nH]c7c6,6.125518182300533
691,CHEMBL3672023,nM,759,Cc1nc2nc(c3ccc(CN4CCC(CC4)c5nc6cccnc6[nH]5)cc3)c(cn2n1)c7ccccc7,6.11975822410452
692,CHEMBL3672029,nM,761,COC(=O)c1cnn2cc(c(nc12)c3ccc(CN4CC(C4)c5n[nH]c(n5)c6ccccn6)cc3)c7c(F)cccc7F,6.118615343229427
693,CHEMBL3699692,nM,769,CC(O)c1ccc2nc(c3ccc(cc3)C4(N)CCC4)c(c5ccccc5)n2c1,6.114073660198569
694,CHEMBL261249,nM,770,NCC1CCN(CC1)c2ncnc3[nH]ccc23,6.113509274827518
695,CHEMBL3699740,nM,777,NC1(CCC1)c2ccc(cc2)c3nc4nc(OCCN5CCCC5=O)ccn4c3c6ccccc6,6.1095789811990855
696,CHEMBL2177826,nM,800.0,Nc1ncccc1c2nc3cc(cnc3n2c4ccc(CNC(=O)c5ccccc5)cc4)C6CCCC6,6.096910013008056
697,CHEMBL3672094,nM,801,OCc1cnn2cc(c(nc12)c3ccc(CN4CC(C4)c5n[nH]c(n5)c6ccccn6)cc3)c7c(F)cccc7F,6.096367483915762
698,CHEMBL2325990,nM,805,CC(NC(=O)C1(N)CCN(CC1)c2ncnc3[nH]ccc23)c4ccc(cc4)S(=O)(=O)C,6.094204119632131
699,CHEMBL452823,nM,827,CN1CCN(CC1)c2ccc3nc(c4ccc(CN5CCC(CC5)c6nnc([nH]6)c7ccccn7)cc4)c(nc3n2)c8ccccc8,6.082494490447454
700,CHEMBL265451,nM,830,NC1CCN(CC1)c2ncnc3[nH]ncc23,6.080921907623926
701,CHEMBL2325742,nM,836,C[C@@H](NC(=O)C1(N)CCN(CC1)c2ncnc3[nH]ccc23)c4ccc(Cl)cc4,6.077793722560983
702,CHEMBL255348,nM,839,Nc1nn(CCc2c[nH]cn2)c3nc(c4ccc(CN5CCC(CC5)N6C(=O)Nc7ccccc67)cc4)c(cc13)c8ccccc8,6.076238039171299
703,CHEMBL3703152,nM,871,N[C@@]1(C[C@H](O)C1)c2ccc(cc2)c3nc4nc(O)ccn4c3c5ccccc5,6.059981844992336
704,CHEMBL1258899,nM,872,N[C@H](Cc1ccc(F)c(F)c1)C(=O)N2CCN(CC2)c3ncnc4ccccc34,6.059483515067432
705,CHEMBL264965,nM,880,NC1CCN(CC1)c2ccnc3[nH]ccc23,6.055517327849831
706,CHEMBL407733,nM,900,C(N1CCC(CC1)c2cc([nH]n2)c3cccnc3)c4ccc(cc4)c5nc6ncccc6cc5c7ccccc7,6.045757490560675
707,CHEMBL265193,nM,920,NCC1CCN(CC1)c2ncnc3[nH]ncc23,6.036212172654444
708,CHEMBL252457,nM,928,CSc1ncc2cc(c3ccccc3)c(nc2n1)c4ccc(CN5CCC(CC5)C(=O)N)cc4,6.032452023781138
709,CHEMBL3982161,nM,970,NC1(CCC1)c2ccc(cc2)c3nc4c(O)nccn4c3c5ccccc5,6.013228265733755
710,CHEMBL493911,nM,1000.0,CCn1c(nc2cncc(OC3CCNCC3)c12)c4nonc4N,6.0
711,CHEMBL3672020,nM,1010,Cc1nc2nc(c3ccc(CN4CCC(CC4)c5nc6ccc(cc6[nH]5)C#N)cc3)c(cn2n1)c7ccccc7,5.995678626217357
712,CHEMBL1258779,nM,1067,N[C@H](Cc1ccc(Cl)cc1Cl)C(=O)N2CCN(CC2)c3ncnc4ccccc34,5.97183558057553
713,CHEMBL261542,nM,1075,C(N1CCC(CC1)c2cc([nH]n2)c3ccncc3)c4ccc(cc4)c5nc6ccccc6nc5c7ccccc7,5.968591535748375
714,CHEMBL3672016,nM,1080,C(N1CCC(CC1)c2nc3cccnc3[nH]2)c4ccc(cc4)c5nc6ccnn6cc5c7ccccc7,5.96657624451305
715,CHEMBL3672018,nM,1090,Fc1ccc2nc([nH]c2c1)C3CCN(Cc4ccc(cc4)c5nc6ccnn6cc5c7ccccc7)CC3,5.962573502059376
716,CHEMBL3703170,nM,1093,Cc1cccc2nc(c3ccc(cc3)C4(N)CCC4)c(c5ccccc5)n12,5.961379838050297
717,CHEMBL3672056,nM,1100,Cc1nc2nc(c3ccc(CN4CCC(CC4)c5n[nH]c(n5)c6cnccn6)cc3)c(cn2n1)c7ccc(F)cc7F,5.958607314841775
718,CHEMBL403354,nM,1160,CSc1ncc2cc(c3ccccc3)c(nc2n1)c4ccc(CNCCc5cccnc5)cc4,5.935542010773082
719,CHEMBL572629,nM,1179,CC1=NC(=C(NC1=O)c2ccc(CN3CCC(CC3)N4C(=O)Nc5ccccc45)cc2)c6ccccc6,5.928486194904911
720,CHEMBL509747,nM,1213,NC(=O)Nc1nnc2c3cc(c4ccccc4)c(nc3ccn12)c5ccc(CN6CCC(CC6)c7n[nH]c(n7)c8ccccn8)cc5,5.916139199133427
721,CHEMBL3667045,nM,1220,C(N1CCC(CC1)c2nc3ccncc3[nH]2)c4ccc(cc4)c5nc6nccn6cc5c7ccccc7,5.913640169325252
722,CHEMBL255559,nM,1228,Nc1nn(CCO)c2nc(c3ccc(CN4CCC(CC4)N5C(=O)Nc6ccccc56)cc3)c(cc12)c7ccccc7,5.9108016331948505
723,CHEMBL252054,nM,1242,CSc1ncc2cc(c3ccccc3)c(nc2n1)c4ccc(CNCCc5c[nH]cn5)cc4,5.905878404159439
724,CHEMBL1258442,nM,1288,N[C@H](Cc1ccc(F)cc1)C(=O)N2CCN(CC2)c3ncnc4ccccc34,5.890084136976206
725,CHEMBL276130,nM,1299,CSc1ncc2cc(c3ccccc3)c(nc2n1)c4ccc(CNCCC(=O)N)cc4,5.886390848926972
726,CHEMBL404553,nM,1304,CSc1ncc2cc(c3ccccc3)c(nc2n1)c4ccc(CN5CCC(CC5)c6onc(n6)c7cccnc7)cc4,5.884722408604098
727,CHEMBL3703160,nM,1318,CCC(=O)CCc1ccc2nc(c3ccc(cc3)C4(N)CCC4)c(c5ccccc5)n2c1,5.880084589742009
728,CHEMBL220241,nM,1350,CCn1c(nc2cnc(Oc3cccc(NC(=O)c4ccc(OCCN5CCOCC5)cc4)c3)cc12)c6nonc6N,5.8696662315049934
729,CHEMBL3699769,nM,1375,Cc1cc(C(=O)N)c2nc(c3ccc(cc3)C4(N)CCC4)c(c5ccccc5)n2c1,5.861697301833718
730,CHEMBL252056,nM,1381,CSc1ncc2cc(c3ccccc3)c(nc2n1)c4ccc(CNCCc5nccs5)cc4,5.8598063214213685
731,CHEMBL2035019,nM,1439,NC1(CCC1)c2ccc(cc2)c3nn4ccnc4cc3c5ccccc5,5.841939206063395
732,CHEMBL3672062,nM,1440,Fc1ccc(cc1)c2cn3ccnc3nc2c4ccc(CN5CCC(CC5)c6n[nH]c(n6)c7cnccn7)cc4,5.84163750790475
733,CHEMBL3699737,nM,1483,CN(C)C(=O)c1ccc2nc(c3ccc(cc3)C4(N)CCC4)c(c5ccccc5)n2c1,5.828858848971618
734,CHEMBL1258550,nM,1485,COc1ccc(C[C@@H](N)C(=O)N2CCN(CC2)c3ncnc4ccccc34)cc1,5.828273546346769
735,CHEMBL564972,nM,1500.0,O=C1COc2ccc(cc2N1)c3cc(cc(n3)c4ccc5OC(=O)Nc5c4)c6ccccc6,5.823908740944319
736,CHEMBL252259,nM,1514,CSc1ncc2cc(c3ccccc3)c(nc2n1)c4ccc(CNCCCn5ccnc5)cc4,5.8198741248359465
737,CHEMBL3699725,nM,1592,NC1(CCC1)c2ccc(cc2)c3nc4c(C=C)cccn4c3c5ccccc5,5.79805693659835
738,CHEMBL375509,nM,1600.0,CNCc1cccc(c1)c2ncnc3[nH]cnc23,5.795880017344075
739,CHEMBL429703,nM,1600,C(N1CCC(CC1)c2cc([nH]n2)c3ccccc3)c4ccc(cc4)c5nc6ncccc6cc5c7ccccc7,5.795880017344075
740,CHEMBL252055,nM,1709,CSc1ncc2cc(c3ccccc3)c(nc2n1)c4ccc(CNCCc5nc[nH]n5)cc4,5.767257937279263
741,CHEMBL3672479,nM,1726,Cc1cnc2cc(c3ccccc3)c(nn12)c4ccc(cc4)C5(N)CCC5,5.762959208620809
742,CHEMBL3143722,nM,1755,O=C1Nc2ccccc2N1C3CCN(Cc4ccc(cc4)C5=C(N=C(Cc6ccccc6)C(=O)N5)c7ccccc7)CC3,5.7557228791981565
743,CHEMBL403355,nM,1792,CSc1ncc2cc(c3ccccc3)c(nc2n1)c4ccc(CNCCc5n[nH]c(C)n5)cc4,5.746661994673893
744,CHEMBL181419,nM,1877,Cn1nnc(n1)c2ccc3nc(c4ccc(CN5CCC(CC5)n6c(O)nc7ccccc67)cc4)c(nc3c2)c8ccccc8,5.7265357273786535
745,CHEMBL2338333,nM,1900.0,CN1C\C(=C/c2ccccn2)\C(=O)\C(=C\c3ccccn3)\C1,5.721246399047171
746,CHEMBL252652,nM,1909,CCNC(=O)NC1CCN(Cc2ccc(cc2)c3nc4nc(SC)ncc4cc3c5ccccc5)CC1,5.719194071606333
747,CHEMBL1956071,nM,1950,CCn1c(nc2cncc(C(=O)N3CC[C@H](N)C3)c12)c4nonc4N,5.709965388637482
748,CHEMBL3699702,nM,1958,COCCNCc1ccc2nc(c3ccc(cc3)C4(N)CCC4)c(c5ccccc5)n2c1,5.708187312532881
749,CHEMBL2177376,nM,2005,C[C@@H]1C[C@@H](O)c2ncnc(N3CCN(CC3)C(=O)[C@H](CNCC(F)(F)F)c4ccc(Cl)cc4)c12,5.697885623043799
750,CHEMBL3703167,nM,2026,NC1(CCC1)c2ccc(cc2)c3nc4cc(O)ccn4c3c5ccccc5,5.693360558975739
751,CHEMBL429576,nM,2062,Nc1nc(c2ccc(CN3CCC(CC3)N4C(=O)Nc5ccccc45)cc2)c(cc1C#N)c6ccccc6,5.685711339052503
752,CHEMBL260397,nM,2090,Oc1nc2ccccc2n1C3CCN(Cc4ccc(cc4)c5nc6ccccc6nc5c7ccccc7)CC3,5.679853713888946
753,CHEMBL252653,nM,2106,CSc1ncc2cc(c3ccccc3)c(nc2n1)c4ccc(CN5CCC(CC5)C(=O)NCCC(=O)N)cc4,5.676541633150532
754,CHEMBL3672035,nM,2290,Fc1ccc(cc1)c2cn3ccnc3nc2c4ccc(CN5CCC(CC5)c6cnc7ccccc7n6)cc4,5.6401645176601125
755,CHEMBL523695,nM,2340.0,CCn1c(nc2cncc(C(=O)N3CC[C@@H](N)C3)c12)c4nonc4N,5.630784142589857
756,CHEMBL3672021,nM,2500,Cc1nc2nc(c3ccc(CN4CCC(CC4)c5nc6ccc(cc6[nH]5)C(F)(F)F)cc3)c(cn2n1)c7ccccc7,5.6020599913279625
757,CHEMBL493066,nM,2510.0,CCn1c(nc2cncc(C(=O)N3CCNCC3)c12)c4nonc4N,5.600326278518962
758,CHEMBL494662,nM,2570.0,CCn1c(nc2cncc(C(=O)NC3CCNCC3)c12)c4nonc4N,5.590066876668706
759,CHEMBL226870,nM,3000.0,NCCCc1ccc(cc1)c2cn[nH]c2,5.522878745280337
760,CHEMBL2012701,nM,3021,CCc1n[nH]c2ncnc(N3CCN(CC3)c4cc(Cl)cc(NCCN(C)C)c4C)c12,5.519849274726719
761,CHEMBL227998,nM,3200.0,NCCc1cccc(c1)c2ncnc3[nH]cnc23,5.494850021680094
762,CHEMBL2036343,nM,3300.0,O=C1\C(=C\c2ccccn2)\CSC/C/1=C\c3ccccn3,5.481486060122112
763,CHEMBL443633,nM,3570,CN1CCN(CC1)c2nccc3cc(c4ccccc4)c(nc23)c5ccc(CN6CCC(CC6)c7nnc([nH]7)c8ccccn8)cc5,5.447331783887806
764,CHEMBL506153,nM,3980.0,CCn1c(nc2cncc(C(=O)NCCNC)c12)c3nonc3N,5.400116927926312
765,CHEMBL2177383,nM,4177,CC(C)NC[C@@H](C(=O)N1CCN(CC1)c2ncnc3c2[C@H](C)CC3(F)F)c4ccc(Cl)cc4,5.379135524734879
766,CHEMBL590109,nM,4200.0,NCCn1cc(c2cc(c3cc4ccccc4s3)c5[nH]ncc5c2)c6nc(N)ncc16,5.376750709602099
767,CHEMBL1258441,nM,4371,N[C@H](Cc1ccc(cc1)C#N)C(=O)N2CCN(CC2)c3ncnc4ccccc34,5.359419193510347
768,CHEMBL3143721,nM,4517,CCC(C)C1=NC(=C(NC1=O)c2ccc(CN3CCC(CC3)N4C(=O)Nc5ccccc45)cc2)c6ccccc6,5.3451499094386055
769,CHEMBL3672504,nM,4823,Cc1nc2cc(c3ccccc3)c(nn2c1c4ccc(cc4)C(=O)N)c5ccc(cc5)C6(N)CCC6,5.316682738078118
770,CHEMBL1257281,nM,4951,COc1cc(C[C@@H](N)C(=O)N2CCN(CC2)c3ncnc4ccccc34)cc(OC)c1,5.305307073668516
771,CHEMBL1257280,nM,5027,N[C@H](Cc1cc(F)cc(F)c1)C(=O)N2CCN(CC2)c3ncnc4ccccc34,5.298691114771925
772,CHEMBL3672503,nM,5107,Cc1nc2cc(c3ccccc3)c(nn2c1c4ccc(F)cc4)c5ccc(cc5)C6(N)CCC6,5.2918341421444595
773,CHEMBL252654,nM,5127,CSc1ncc2cc(c3ccccc3)c(nc2n1)c4ccc(CN5CCC(CC5)NC(=O)CNC(=O)C)cc4,5.2901366825596
774,CHEMBL228224,nM,5200.0,Cc1n[nH]cc1c2ccc(CCN)cc2,5.2839966563652006
775,CHEMBL3672505,nM,5228,Cc1nc2cc(c3ccccc3)c(nn2c1c4ccn[nH]4)c5ccc(cc5)C6(N)CCC6,5.281664421091493
776,CHEMBL3143723,nM,5407,Oc1ccc(CC2=NC(=C(NC2=O)c3ccc(CN4CCC(CC4)N5C(=O)Nc6ccccc56)cc3)c7ccccc7)cc1,5.267043630424375
777,CHEMBL1258778,nM,5586,N[C@H](Cc1cccc(Cl)c1)C(=O)N2CCN(CC2)c3ncnc4ccccc34,5.252899068635013
778,CHEMBL3672015,nM,5840,Cc1nc2nc(c3ccc(CN4CCC(CC4)c5nc6ccncc6[nH]5)cc3)c(cn2n1)c7ccccc7,5.2335871528876
779,CHEMBL593573,nM,6300.0,CCNc1nc(c2cocc2)c(cc1OC[C@@H](N)Cc3ccccc3)c4cnc5[nH]nc(C)c5n4,5.200659450546418
780,CHEMBL376388,nM,6900.0,CNCc1ccc(cc1)c2ncnc3[nH]cnc23,5.161150909262744
781,CHEMBL270157,nM,7356,Nc1n[nH]c2nc(c3ccc(CN4CCC(CC4)N5C(=O)Nc6ccccc56)cc3)c(cc12)c7ccccc7,5.13335827943396
782,CHEMBL270388,nM,7356,Clc1nc(c2ccc(CN3CCC(CC3)N4C(=O)Nc5ccccc45)cc2)c(cc1C#N)c6ccccc6,5.13335827943396
783,CHEMBL2325988,nM,8111,CC(NC(=O)C1(N)CCN(CC1)c2ncnc3[nH]ccc23)c4cccnc4,5.090925598599096
784,CHEMBL255772,nM,8141,CNc1nc(c2ccc(CN3CCC(CC3)N4C(=O)Nc5ccccc45)cc2)c(cc1C#N)c6ccccc6,5.089322245257295
785,CHEMBL1258329,nM,8362,N[C@H](Cc1ccccc1)C(=O)N2CCN(CC2)c3ncnc4ccccc34,5.077689836785604
786,CHEMBL2325991,nM,8578,COc1ccc(cc1OC)C(C)NC(=O)C2(N)CCN(CC2)c3ncnc4[nH]ccc34,5.066613958096946
787,CHEMBL251860,nM,8923,CSc1ncc2cc(c3ccccc3)c(nc2n1)c4ccc(CNCCCN5CCN(C)CC5)cc4,5.049489107014003
788,CHEMBL227727,nM,9500.0,NCCc1ccc(cc1)c2ncnc3[nH]cnc23,5.022276394711152
789,CHEMBL2420911,nM,9500.0,C1CNCC2(C1)CCN(CC2)c3ncnc4[nH]cnc34,5.022276394711152
790,CHEMBL3672025,nM,9880,Cc1nc2nc(c3ccc(CN4CCC(CC4)c5cnc6ccccc6n5)cc3)c(cn2n1)c7ccccc7,5.005243055412372
791,CHEMBL493067,nM,10000.0,CCn1c(nc2cncc(C(=O)NC3CCCNC3)c12)c4nonc4N,5.0
792,CHEMBL3884319,nM,10000,CC1(C)C(=O)N([C@H]2CCc3c(O)cccc23)c4nc(Nc5ccccc5)ncc14,5.0
793,CHEMBL3672512,nM,10120,COC(=O)\C=C\c1c(C)nc2cc(c3ccccc3)c(nn12)c4ccc(cc4)C5(N)CCC5,4.99481948749622
794,CHEMBL226766,nM,12000.0,Cc1[nH]ncc1c2ccc(CN)cc2,4.920818753952375
795,CHEMBL257441,nM,15390,CN(C)c1nc(c2ccc(CN3CCC(CC3)N4C(=O)Nc5ccccc45)cc2)c(cc1C#N)c6ccccc6,4.812761380168522
796,CHEMBL440560,nM,15700,O=C1NC(=C(N=C1)c2ccc(CN3CCC(CC3)N4C(=O)Nc5ccccc45)cc2)c6ccccc6,4.804100347590766
797,CHEMBL2325989,nM,16498,CC(NC(=O)C1(N)CCN(CC1)c2ncnc3[nH]ccc23)c4ccccn4,4.782568700732143
798,CHEMBL3672513,nM,16689,Cc1nc2cc(c3ccccc3)c(nn2c1C=C)c4ccc(cc4)C5(N)CCC5,4.777569685339509
799,CHEMBL3672501,nM,16725,Cc1nc2cc(c3ccccc3)c(nn2c1c4ccc(F)c(CO)c4)c5ccc(cc5)C6(N)CCC6,4.776633873560139
800,CHEMBL3672500,nM,16764,Cc1nc2cc(c3ccccc3)c(nn2c1c4cccc(c4)C(=O)N)c5ccc(cc5)C6(N)CCC6,4.775622347838193
801,CHEMBL3672506,nM,17150,Cc1cc([nH]n1)c2c(C)nc3cc(c4ccccc4)c(nn23)c5ccc(cc5)C6(N)CCC6,4.7657358756212105
802,CHEMBL252260,nM,17470,CSc1ncc2cc(c3ccccc3)c(nc2n1)c4ccc(CN(C)CCc5cn[nH]c5)cc4,4.757707095017069
803,CHEMBL428462,nM,18000.0,Clc1ccc(cc1)C2(CCNCC2)c3ccc(cc3)c4cn[nH]c4,4.7447274948966935
804,CHEMBL362016,nM,18000,CC(C)Cc1nc(c2ccc(CN3CCC(CC3)n4c(O)nc5ccccc45)cc2)c(nc1O)c6ccccc6,4.7447274948966935
805,CHEMBL3672514,nM,20000,CCc1c(C)nc2cc(c3ccccc3)c(nn12)c4ccc(cc4)C5(N)CCC5,4.698970004336019
806,CHEMBL3639713,nM,20000,Cc1cn2nc(c3ccc(cc3)C4(N)CCC4)c(cc2n1)c5ccccc5,4.698970004336019
807,CHEMBL3672511,nM,20000,Cc1nc2cc(c3ccccc3)c(nn2c1\C=C\C(=O)N)c4ccc(cc4)C5(N)CCC5,4.698970004336019
808,CHEMBL362455,nM,23000,CC(C)(N)c1ccc(cc1)c2nc3ccccc3nc2c4ccccc4,4.638272163982407
809,CHEMBL178397,nM,24000,CC1=NC(=C(NC1=O)c2ccccc2)c3ccc(CN4CCC(CC4)N5C(=O)Nc6ccccc56)cc3,4.619788758288394
810,CHEMBL460472,nM,25000.0,COc1ccc2c(Oc3ccc(NC(=O)C4=C(C)N(CC(C)(C)O)N(C4=O)c5ccccc5)nc3)ccnc2c1,4.6020599913279625
811,CHEMBL2031893,nM,25000.0,COc1cc2nccc(Oc3ccc(NC(=O)C4=C(C)N(C)N(C4=O)c5ccccc5)cc3F)c2cc1OC,4.6020599913279625
812,CHEMBL1258663,nM,26500,N[C@H](Cc1ccccc1Cl)C(=O)N2CCN(CC2)c3ncnc4ccccc34,4.576754126063192
813,CHEMBL223393,nM,31000.0,NCC(c1ccc(Cl)cc1)c2ccc(cc2)c3cn[nH]c3,4.508638306165727
814,CHEMBL227924,nM,34000.0,NC[C@@H](c1ccc(Cl)cc1)c2ccc(cc2)c3cn[nH]c3,4.468521082957745
815,CHEMBL402355,nM,37720,COc1nc(c2ccc(CN3CCC(CC3)N4C(=O)Nc5ccccc45)cc2)c(cc1C#N)c6ccccc6,4.423428315934709
816,CHEMBL1257164,nM,37826,N[C@H](Cc1ccc(cc1)c2ccccc2)C(=O)N3CCN(CC3)c4ncnc5ccccc45,4.422209581778241
817,CHEMBL264667,nM,41000,NC(=O)C1CCN(CC1)c2ncnc3[nH]cnc23,4.3872161432802645
818,CHEMBL178133,nM,45270,Oc1ccc(CC2=NC(=C(NC2=O)c3ccccc3)c4ccc(CN5CCC(CC5)N6C(=O)Nc7ccccc67)cc4)cc1,4.3441895055047475
819,CHEMBL2177830,nM,51000.0,Nc1ncccc1c2nc3cc(cnc3n2c4ccc(CNC(=O)c5ccccc5)cc4)c6ccccc6,4.292429823902063
820,CHEMBL264666,nM,59000,C1CCN(CC1)c2ncnc3[nH]cnc23,4.229147988357856
821,CHEMBL2420909,nM,66000.0,C1CCC2(CCN(CC2)c3ncnc4[nH]cnc34)NC1,4.180456064458132
822,CHEMBL540487,nM,72000.0,Cc1n[nH]c(C)c1c2ccccc2,4.142667503568732
823,CHEMBL228114,nM,80000.0,Cc1n[nH]cc1c2ccccc2,4.096910013008056
824,CHEMBL265194,nM,110000,Cc1nc2c(ncnc2[nH]1)N3CCC(N)CC3,3.9586073148417746
825,CHEMBL390066,nM,135000.0,c1ccc(cc1)c2cn[nH]c2,3.8696662315049934
826,CHEMBL1609052,nM,660000.0,Cc1n[nH]c(N)c1c2ccccc2,3.1804560644581317
